ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
237,107,316.516,24,24,258.25027418136597,11,0,15,14.165719989301053,130.0,141.65719989301053
238,108,308.221,24,24,255.63771200180054,12,0,23,26.207624051122572,120.0,262.0762405112257
239,109,404.923,24,24,271.2851939201355,5,0,19,25.71601154349979,130.0,257.16011543499786
240,110,342.079,24,24,285.2551898956299,1,0,22,10.816012466983462,140.0,108.16012466983466
241,101,265.989,24,24,289.0664234161377,2,0,3,14.778589617627995,130.0,147.78589617627995
242,102,292.501,24,24,278.60003423690796,7,0,11,17.99989716255182,110.0,179.99897162551824
243,103,289.125,24,24,258.23151445388794,9,0,9,27.561578177528055,140.0,275.6157817752806
244,104,332.114,24,24,286.3508710861206,7,0,10,18.830419312338712,90.0,188.30419312338714
245,105,318.617,24,24,279.55945014953613,6,0,11,11.468500183587613,120.0,114.68500183587614
246,106,308.161,24,24,266.7796630859375,8,0,12,20.73445162679979,130.0,207.3445162679979
247,107,415.819,24,24,281.90940380096436,6,0,40,15.301981775410919,100.0,153.01981775410917
248,108,361.315,24,24,278.6089220046997,3,0,24,12.970230751295665,140.0,129.70230751295665
249,109,279.122,24,24,272.2320976257324,12,0,3,20.89300471663625,90.0,208.9300471663625
250,110,278.625,24,24,258.09593772888184,12,0,6,16.346863843296298,130.0,163.468638432963
251,101,281.507,24,24,295.41249084472656,2,0,8,16.958346669833844,110.0,169.5834666983384
252,102,318.668,24,24,223.13431453704834,18,0,10,27.88560411080963,160.0,278.8560411080963
253,103,290.217,24,24,282.3176603317261,4,0,9,23.941098289660037,120.0,239.4109828966004
254,104,370.826,24,24,288.2928867340088,4,0,13,24.023692837673284,100.0,240.23692837673283
255,105,267.801,24,24,291.5829257965088,4,0,7,9.723576397004965,110.0,97.23576397004966
256,106,298.958,24,24,251.55929493904114,10,0,10,24.802343738165224,150.0,248.02343738165226
257,107,314.96,24,24,246.78520488739014,14,0,11,14.04929681217717,140.0,140.4929681217717
258,108,312.322,24,24,270.57518100738525,5,0,13,16.41602417072517,150.0,164.16024170725174
259,109,306.722,24,24,285.1386318206787,2,0,7,19.537891623757332,130.0,195.37891623757332
260,110,340.551,24,24,277.1190257072449,5,0,21,11.269907279773935,130.0,112.69907279773936
261,101,294.131,24,24,273.4048137664795,4,0,4,16.98393975001018,150.0,169.83939750010182
262,102,318.384,24,24,242.21087551116943,15,0,10,19.297077872434837,140.0,192.97077872434832
263,103,317.928,24,24,287.59991550445557,2,0,11,24.666942923935963,120.0,246.6694292393596
264,104,270.207,24,24,282.6554355621338,9,0,12,11.148540694011917,90.0,111.48540694011915
265,105,294.969,24,24,289.2635250091553,3,0,6,14.121581018922223,120.0,141.21581018922222
266,106,330.064,24,24,277.4051284790039,9,0,20,18.649540470900604,90.0,186.49540470900604
267,107,364.252,24,24,277.22724056243896,6,0,27,14.242540317188396,120.0,142.42540317188397
268,108,316.873,24,24,273.51297664642334,5,0,10,14.956732982365986,140.0,149.56732982365986
269,109,256.264,24,24,289.04140281677246,4,0,3,16.5286599101341,110.0,165.286599101341
270,110,259.319,24,24,269.75830078125,10,0,5,24.139000186233503,110.0,241.39000186233505
271,101,257.145,24,24,287.0910758972168,6,0,4,18.02970053532859,100.0,180.29700535328595
272,102,352.44,24,24,272.2056255340576,4,0,20,34.31458397243227,130.0,343.1458397243227
273,103,338.362,24,24,248.6540985107422,9,0,12,41.15300187187903,150.0,411.5300187187903
274,104,292.188,24,24,291.17999267578125,3,0,8,17.733345989594085,110.0,177.33345989594082
275,105,295.093,24,24,291.19419860839844,2,0,8,14.352667829258083,120.0,143.5266782925808
276,106,288.633,24,24,270.46500158309937,9,0,17,20.116665014633334,110.0,201.16665014633335
277,107,402.043,24,24,270.58888721466064,6,0,32,13.037029620206148,130.0,130.37029620206147
278,108,272.369,24,24,287.98319816589355,2,0,3,18.38933171208128,130.0,183.89331712081287
279,109,275.796,24,24,264.4872627258301,13,0,7,23.37578872915614,100.0,233.7578872915614
280,110,262.543,24,24,282.6063961982727,4,0,2,14.645346405569606,130.0,146.45346405569603
281,101,268.477,24,24,291.79125022888184,1,0,3,14.02914543342545,130.0,140.2914543342545
282,102,272.169,24,24,271.705530166626,10,0,8,17.64823613964239,110.0,176.48236139642393
283,103,344.861,24,24,246.4824414253235,12,0,10,35.0585243857092,140.0,350.58524385709205
284,104,430.546,24,24,270.7258777618408,9,0,27,22.580395153876538,100.0,225.80395153876535
285,105,331.801,24,24,273.77210903167725,9,0,6,14.092972655837006,110.0,140.92972655837008
286,106,257.645,24,24,280.57722187042236,7,0,5,18.075917671444767,110.0,180.75917671444765
287,107,366.818,24,24,274.30662870407104,9,0,28,15.644541670191428,100.0,156.44541670191427
288,108,429.858,24,24,256.1476368904114,5,0,14,36.17454433305356,160.0,361.7454433305356
289,109,304.543,24,24,272.1745557785034,9,0,10,21.084814061838824,110.0,210.84814061838824
290,110,377.867,24,24,272.0486304759979,6,0,22,13.171232637935846,130.0,131.7123263793585
291,101,299.907,24,24,279.39121198654175,3,0,9,15.36263110173857,140.0,153.62631101738572
292,102,290.977,24,24,286.0587463378906,5,0,10,18.13748375987017,110.0,181.3748375987018
293,103,344.719,24,24,256.6703062057495,8,0,9,27.76560612496344,150.0,277.6560612496344
294,104,326.081,24,24,274.04110622406006,10,0,14,16.529628793177967,100.0,165.29628793177966
295,105,292.473,24,24,289.9482479095459,4,0,12,10.172508346646868,110.0,101.72508346646867
296,106,328.73,24,24,259.64095640182495,8,0,8,31.196788067966235,140.0,311.96788067966236
297,107,308.839,24,24,264.0561857223511,9,0,8,21.47937515162953,130.0,214.7937515162953
298,108,358.488,24,24,246.12383556365967,10,0,15,26.253878502318216,160.0,262.53878502318213
299,109,280.07,24,24,273.2146100997925,5,0,12,17.617970962477322,140.0,176.17970962477324
